,County,Year,GDP (thousands)
49028,"Dallam, TX",2009,"430,558"
49029,"Dallam, TX",2010,"473,346"
49030,"Dallam, TX",2011,"540,964"
49031,"Dallam, TX",2012,"610,998"
49032,"Dallam, TX",2013,"621,138"
49033,"Dallam, TX",2014,"726,913"
49034,"Dallam, TX",2015,"859,424"
49035,"Dallam, TX",2016,"757,130"
49036,"Dallam, TX",2017,"819,359"
49037,"Dallam, TX",2018,"721,078"
49038,"Dallam, TX",2019,"776,866"
49039,"Dallas, TX",2001,"142,270,708"
49040,"Dallas, TX",2002,"144,724,050"
49041,"Dallas, TX",2003,"145,045,906"
49042,"Dallas, TX",2004,"153,769,425"
49043,"Dallas, TX",2005,"160,322,374"
49044,"Dallas, TX",2006,"168,273,014"
49045,"Dallas, TX",2007,"174,024,922"
49046,"Dallas, TX",2008,"177,062,311"
49047,"Dallas, TX",2009,"169,641,388"
49048,"Dallas, TX",2010,"175,224,130"
49049,"Dallas, TX",2011,"185,488,666"
49050,"Dallas, TX",2012,"195,350,580"
49051,"Dallas, TX",2013,"204,490,350"
49052,"Dallas, TX",2014,"215,055,948"
49053,"Dallas, TX",2015,"228,684,119"
49054,"Dallas, TX",2016,"237,682,820"
49055,"Dallas, TX",2017,"248,056,205"
49056,"Dallas, TX",2018,"260,726,376"
49057,"Dallas, TX",2019,"270,519,384"
49058,"Dawson, TX",2001,"397,775"
49059,"Dawson, TX",2002,"437,621"
49060,"Dawson, TX",2003,"491,703"
49061,"Dawson, TX",2004,"559,177"
49062,"Dawson, TX",2005,"634,457"
49063,"Dawson, TX",2006,"662,338"
49064,"Dawson, TX",2007,"857,549"
49065,"Dawson, TX",2008,"839,098"
49066,"Dawson, TX",2009,"636,285"
49067,"Dawson, TX",2010,"852,202"
49068,"Dawson, TX",2011,"776,817"
49069,"Dawson, TX",2012,"832,816"
49070,"Dawson, TX",2013,"1,014,334"
49071,"Dawson, TX",2014,"786,422"
49072,"Dawson, TX",2015,"559,673"
49073,"Dawson, TX",2016,"529,256"
49074,"Dawson, TX",2017,"666,746"
49075,"Dawson, TX",2018,"799,614"
49076,"Dawson, TX",2019,"696,374"
49077,"Deaf Smith, TX",2001,"679,541"
49078,"Deaf Smith, TX",2002,"588,575"
49079,"Deaf Smith, TX",2003,"645,778"
49080,"Deaf Smith, TX",2004,"609,991"
49081,"Deaf Smith, TX",2005,"607,043"
49082,"Deaf Smith, TX",2006,"589,160"
49083,"Deaf Smith, TX",2007,"759,090"
49084,"Deaf Smith, TX",2008,"729,080"
49085,"Deaf Smith, TX",2009,"657,378"
49086,"Deaf Smith, TX",2010,"972,514"
49087,"Deaf Smith, TX",2011,"1,209,811"
49088,"Deaf Smith, TX",2012,"1,099,554"
49089,"Deaf Smith, TX",2013,"1,022,960"
49090,"Deaf Smith, TX",2014,"1,497,975"
49091,"Deaf Smith, TX",2015,"1,633,946"
49092,"Deaf Smith, TX",2016,"1,650,896"
49093,"Deaf Smith, TX",2017,"1,656,682"
49094,"Deaf Smith, TX",2018,"1,566,069"
49095,"Deaf Smith, TX",2019,"1,566,599"
49096,"Delta, TX",2001,"79,289"
49097,"Delta, TX",2002,"86,853"
49098,"Delta, TX",2003,"76,063"
49099,"Delta, TX",2004,"66,853"
49100,"Delta, TX",2005,"59,767"
49101,"Delta, TX",2006,"68,254"
49102,"Delta, TX",2007,"66,387"
49103,"Delta, TX",2008,"66,275"
49104,"Delta, TX",2009,"69,097"
49105,"Delta, TX",2010,"68,405"
49106,"Delta, TX",2011,"75,237"
49107,"Delta, TX",2012,"83,436"
49108,"Delta, TX",2013,"97,606"
49109,"Delta, TX",2014,"113,932"
49110,"Delta, TX",2015,"117,361"
49111,"Delta, TX",2016,"130,124"
49112,"Delta, TX",2017,"110,465"
49113,"Delta, TX",2018,"108,197"
49114,"Delta, TX",2019,"120,484"
49115,"Denton, TX",2001,"8,754,889"
49116,"Denton, TX",2002,"9,555,536"
49117,"Denton, TX",2003,"10,586,992"
49118,"Denton, TX",2004,"11,784,190"
49119,"Denton, TX",2005,"13,706,835"
49120,"Denton, TX",2006,"15,260,310"
49121,"Denton, TX",2007,"16,988,888"
49122,"Denton, TX",2008,"18,525,176"
49123,"Denton, TX",2009,"17,649,323"
49124,"Denton, TX",2010,"18,179,055"
49125,"Denton, TX",2011,"19,173,639"
49126,"Denton, TX",2012,"20,409,592"
49127,"Denton, TX",2013,"22,225,066"
49128,"Denton, TX",2014,"24,439,004"
49129,"Denton, TX",2015,"26,231,792"
49130,"Denton, TX",2016,"28,122,564"
49131,"Denton, TX",2017,"30,582,599"
49132,"Denton, TX",2018,"32,193,859"
49133,"Denton, TX",2019,"33,075,853"
49134,"DeWitt, TX",2001,"444,533"
49135,"DeWitt, TX",2002,"420,763"
49136,"DeWitt, TX",2003,"465,682"
49137,"DeWitt, TX",2004,"497,550"
49138,"DeWitt, TX",2005,"681,402"
49139,"DeWitt, TX",2006,"762,779"
49140,"DeWitt, TX",2007,"847,800"
49141,"DeWitt, TX",2008,"1,089,653"
49142,"DeWitt, TX",2009,"846,135"
49143,"DeWitt, TX",2010,"870,528"
49144,"DeWitt, TX",2011,"1,749,818"
49145,"DeWitt, TX",2012,"3,350,935"
49146,"DeWitt, TX",2013,"5,220,575"
49147,"DeWitt, TX",2014,"6,920,638"
49148,"DeWitt, TX",2015,"4,804,989"
49149,"DeWitt, TX",2016,"3,585,233"
49150,"DeWitt, TX",2017,"3,872,219"
49151,"DeWitt, TX",2018,"4,322,712"
49152,"DeWitt, TX",2019,"3,454,046"
49153,"Dickens, TX",2001,"56,458"
49154,"Dickens, TX",2002,"77,455"
49155,"Dickens, TX",2003,"96,331"
49156,"Dickens, TX",2004,"123,480"
49157,"Dickens, TX",2005,"143,563"
49158,"Dickens, TX",2006,"160,690"
49159,"Dickens, TX",2007,"195,410"
49160,"Dickens, TX",2008,"213,077"
49161,"Dickens, TX",2009,"140,411"
49162,"Dickens, TX",2010,"170,500"
49163,"Dickens, TX",2011,"178,464"
49164,"Dickens, TX",2012,"168,554"
49165,"Dickens, TX",2013,"156,746"
49166,"Dickens, TX",2014,"145,429"
49167,"Dickens, TX",2015,"107,498"
49168,"Dickens, TX",2016,"110,674"
49169,"Dickens, TX",2017,"117,267"
49170,"Dickens, TX",2018,"122,999"
49171,"Dickens, TX",2019,"115,336"
49172,"Dimmit, TX",2001,"152,586"
49173,"Dimmit, TX",2002,"160,133"
49174,"Dimmit, TX",2003,"185,998"
49175,"Dimmit, TX",2004,"198,761"
49176,"Dimmit, TX",2005,"237,217"
49177,"Dimmit, TX",2006,"313,695"
49178,"Dimmit, TX",2007,"335,798"
49179,"Dimmit, TX",2008,"373,509"
49180,"Dimmit, TX",2009,"317,231"
49181,"Dimmit, TX",2010,"541,362"
49182,"Dimmit, TX",2011,"1,259,127"
49183,"Dimmit, TX",2012,"2,383,727"
49184,"Dimmit, TX",2013,"4,245,032"
49185,"Dimmit, TX",2014,"5,100,044"
49186,"Dimmit, TX",2015,"2,967,354"
49187,"Dimmit, TX",2016,"2,236,009"
49188,"Dimmit, TX",2017,"2,965,560"
49189,"Dimmit, TX",2018,"3,639,783"
49190,"Dimmit, TX",2019,"3,141,959"
49191,"Donley, TX",2001,"82,318"
49192,"Donley, TX",2002,"73,185"
49193,"Donley, TX",2003,"82,189"
49194,"Donley, TX",2004,"92,099"
49195,"Donley, TX",2005,"93,856"
49196,"Donley, TX",2006,"97,221"
49197,"Donley, TX",2007,"91,742"
49198,"Donley, TX",2008,"81,392"
49199,"Donley, TX",2009,"76,391"
49200,"Donley, TX",2010,"104,991"
49201,"Donley, TX",2011,"106,813"
49202,"Donley, TX",2012,"97,609"
49203,"Donley, TX",2013,"131,541"
49204,"Donley, TX",2014,"112,846"
49205,"Donley, TX",2015,"131,766"
49206,"Donley, TX",2016,"117,208"
49207,"Donley, TX",2017,"148,286"
49208,"Donley, TX",2018,"159,566"
49209,"Donley, TX",2019,"153,974"
49210,"Duval, TX",2001,"458,819"
49211,"Duval, TX",2002,"455,253"
49212,"Duval, TX",2003,"626,205"
49213,"Duval, TX",2004,"719,774"
49214,"Duval, TX",2005,"832,238"
49215,"Duval, TX",2006,"811,283"
49216,"Duval, TX",2007,"995,383"
49217,"Duval, TX",2008,"1,175,789"
49218,"Duval, TX",2009,"649,021"
49219,"Duval, TX",2010,"596,323"
49220,"Duval, TX",2011,"548,535"
49221,"Duval, TX",2012,"517,151"
49222,"Duval, TX",2013,"546,111"
49223,"Duval, TX",2014,"533,412"
49224,"Duval, TX",2015,"385,359"
49225,"Duval, TX",2016,"335,943"
49226,"Duval, TX",2017,"356,133"
49227,"Duval, TX",2018,"390,422"
49228,"Duval, TX",2019,"377,576"
49229,"Eastland, TX",2001,"372,123"
49230,"Eastland, TX",2002,"389,816"
49231,"Eastland, TX",2003,"403,733"
49232,"Eastland, TX",2004,"417,797"
49233,"Eastland, TX",2005,"437,877"
49234,"Eastland, TX",2006,"482,211"
49235,"Eastland, TX",2007,"511,623"
49236,"Eastland, TX",2008,"549,094"
49237,"Eastland, TX",2009,"502,064"
49238,"Eastland, TX",2010,"580,655"
49239,"Eastland, TX",2011,"748,726"
49240,"Eastland, TX",2012,"876,494"
49241,"Eastland, TX",2013,"821,789"
49242,"Eastland, TX",2014,"814,340"
49243,"Eastland, TX",2015,"691,279"
49244,"Eastland, TX",2016,"624,491"
49245,"Eastland, TX",2017,"696,969"
49246,"Eastland, TX",2018,"928,072"
49247,"Eastland, TX",2019,"927,290"
49248,"Ector, TX",2001,"3,838,034"
49249,"Ector, TX",2002,"3,976,174"
49250,"Ector, TX",2003,"4,295,007"
49251,"Ector, TX",2004,"4,781,564"
49252,"Ector, TX",2005,"5,532,721"
49253,"Ector, TX",2006,"6,685,628"
49254,"Ector, TX",2007,"7,680,885"
49255,"Ector, TX",2008,"9,375,239"
49256,"Ector, TX",2009,"7,870,735"
49257,"Ector, TX",2010,"9,089,958"
49258,"Ector, TX",2011,"11,201,362"
49259,"Ector, TX",2012,"12,860,156"
49260,"Ector, TX",2013,"13,501,869"
49261,"Ector, TX",2014,"13,691,006"
49262,"Ector, TX",2015,"10,456,092"
49263,"Ector, TX",2016,"8,980,937"
49264,"Ector, TX",2017,"10,258,180"
49265,"Ector, TX",2018,"12,389,704"
49266,"Ector, TX",2019,"12,705,336"
49267,"Edwards, TX",2001,"139,355"
49268,"Edwards, TX",2002,"117,119"
49269,"Edwards, TX",2003,"162,662"
49270,"Edwards, TX",2004,"155,541"
49271,"Edwards, TX",2005,"201,603"
49272,"Edwards, TX",2006,"213,393"
49273,"Edwards, TX",2007,"206,213"
49274,"Edwards, TX",2008,"226,679"
49275,"Edwards, TX",2009,"123,721"
49276,"Edwards, TX",2010,"119,582"
49277,"Edwards, TX",2011,"114,941"
49278,"Edwards, TX",2012,"93,165"
49279,"Edwards, TX",2013,"107,420"
49280,"Edwards, TX",2014,"106,681"
49281,"Edwards, TX",2015,"88,128"
49282,"Edwards, TX",2016,"74,491"
49283,"Edwards, TX",2017,"79,475"
49284,"Edwards, TX",2018,"81,279"
49285,"Edwards, TX",2019,"82,817"
49286,"Ellis, TX",2001,"2,530,358"
49287,"Ellis, TX",2002,"2,613,968"
49288,"Ellis, TX",2003,"2,698,345"
49289,"Ellis, TX",2004,"2,996,213"
49290,"Ellis, TX",2005,"3,202,375"
49291,"Ellis, TX",2006,"3,600,810"
49292,"Ellis, TX",2007,"4,133,060"
49293,"Ellis, TX",2008,"4,043,598"
49294,"Ellis, TX",2009,"3,777,538"
49295,"Ellis, TX",2010,"4,032,089"
49296,"Ellis, TX",2011,"4,469,268"
49297,"Ellis, TX",2012,"4,738,694"
49298,"Ellis, TX",2013,"4,767,061"
49299,"Ellis, TX",2014,"4,877,725"
49300,"Ellis, TX",2015,"5,113,037"
49301,"Ellis, TX",2016,"5,362,050"
49302,"Ellis, TX",2017,"5,690,315"
49303,"Ellis, TX",2018,"6,235,503"
49304,"Ellis, TX",2019,"6,495,894"
49305,"El Paso, TX",2001,"15,136,724"
49306,"El Paso, TX",2002,"15,925,303"
49307,"El Paso, TX",2003,"16,346,663"
49308,"El Paso, TX",2004,"17,514,606"
49309,"El Paso, TX",2005,"18,645,065"
49310,"El Paso, TX",2006,"19,926,092"
49311,"El Paso, TX",2007,"21,382,307"
49312,"El Paso, TX",2008,"21,476,608"
49313,"El Paso, TX",2009,"22,368,646"
49314,"El Paso, TX",2010,"24,281,966"
49315,"El Paso, TX",2011,"26,134,400"
49316,"El Paso, TX",2012,"27,238,372"
49317,"El Paso, TX",2013,"27,252,097"
49318,"El Paso, TX",2014,"27,433,168"
49319,"El Paso, TX",2015,"28,421,043"
49320,"El Paso, TX",2016,"29,107,016"
49321,"El Paso, TX",2017,"30,356,215"
49322,"El Paso, TX",2018,"32,072,784"
49323,"El Paso, TX",2019,"33,047,656"
49324,"Erath, TX",2001,"794,799"
49325,"Erath, TX",2002,"844,461"
49326,"Erath, TX",2003,"787,850"
49327,"Erath, TX",2004,"808,919"
49328,"Erath, TX",2005,"832,276"
49329,"Erath, TX",2006,"940,636"
49330,"Erath, TX",2007,"984,847"
49331,"Erath, TX",2008,"1,067,357"
49332,"Erath, TX",2009,"1,026,675"
49333,"Erath, TX",2010,"1,111,253"
49334,"Erath, TX",2011,"1,168,014"
49335,"Erath, TX",2012,"1,191,736"
49336,"Erath, TX",2013,"1,281,619"
49337,"Erath, TX",2014,"1,450,600"
49338,"Erath, TX",2015,"1,365,416"
49339,"Erath, TX",2016,"1,319,598"
49340,"Erath, TX",2017,"1,435,789"
49341,"Erath, TX",2018,"1,535,954"
49342,"Erath, TX",2019,"1,661,445"
49343,"Falls, TX",2001,"232,222"
49344,"Falls, TX",2002,"253,903"
49345,"Falls, TX",2003,"268,476"
49346,"Falls, TX",2004,"281,235"
49347,"Falls, TX",2005,"263,205"
49348,"Falls, TX",2006,"284,326"
49349,"Falls, TX",2007,"297,049"
49350,"Falls, TX",2008,"288,028"
49351,"Falls, TX",2009,"305,247"
49352,"Falls, TX",2010,"334,747"
49353,"Falls, TX",2011,"344,308"
49354,"Falls, TX",2012,"352,161"
49355,"Falls, TX",2013,"381,309"
49356,"Falls, TX",2014,"369,825"
49357,"Falls, TX",2015,"401,202"
49358,"Falls, TX",2016,"379,178"
49359,"Falls, TX",2017,"375,886"
49360,"Falls, TX",2018,"386,925"
49361,"Falls, TX",2019,"417,059"
49362,"Fannin, TX",2001,"512,892"
49363,"Fannin, TX",2002,"476,716"
49364,"Fannin, TX",2003,"489,941"
49365,"Fannin, TX",2004,"499,425"
49366,"Fannin, TX",2005,"490,315"
49367,"Fannin, TX",2006,"527,003"
49368,"Fannin, TX",2007,"517,313"
49369,"Fannin, TX",2008,"533,106"
49370,"Fannin, TX",2009,"548,848"
49371,"Fannin, TX",2010,"567,078"
49372,"Fannin, TX",2011,"574,413"
49373,"Fannin, TX",2012,"595,767"
49374,"Fannin, TX",2013,"626,769"
49375,"Fannin, TX",2014,"658,394"
49376,"Fannin, TX",2015,"708,087"
49377,"Fannin, TX",2016,"739,441"
49378,"Fannin, TX",2017,"797,552"
49379,"Fannin, TX",2018,"857,930"
49380,"Fannin, TX",2019,"945,119"
49381,"Fayette, TX",2001,"1,286,794"
49382,"Fayette, TX",2002,"1,189,753"
49383,"Fayette, TX",2003,"1,346,539"
49384,"Fayette, TX",2004,"1,294,062"
49385,"Fayette, TX",2005,"1,327,323"
49386,"Fayette, TX",2006,"1,448,148"
49387,"Fayette, TX",2007,"1,576,161"
49388,"Fayette, TX",2008,"1,649,967"
49389,"Fayette, TX",2009,"1,510,871"
49390,"Fayette, TX",2010,"1,528,446"
49391,"Fayette, TX",2011,"1,589,906"
49392,"Fayette, TX",2012,"1,544,679"
49393,"Fayette, TX",2013,"1,800,545"
49394,"Fayette, TX",2014,"1,858,519"
49395,"Fayette, TX",2015,"1,519,425"
49396,"Fayette, TX",2016,"1,436,673"
49397,"Fayette, TX",2017,"1,548,491"
49398,"Fayette, TX",2018,"1,566,874"
49399,"Fayette, TX",2019,"1,594,814"
49400,"Fisher, TX",2001,"94,673"
49401,"Fisher, TX",2002,"91,934"
49402,"Fisher, TX",2003,"105,209"
49403,"Fisher, TX",2004,"116,753"
49404,"Fisher, TX",2005,"138,038"
49405,"Fisher, TX",2006,"138,589"
49406,"Fisher, TX",2007,"180,428"
49407,"Fisher, TX",2008,"189,923"
49408,"Fisher, TX",2009,"146,747"
49409,"Fisher, TX",2010,"218,000"
49410,"Fisher, TX",2011,"273,726"
49411,"Fisher, TX",2012,"224,005"
49412,"Fisher, TX",2013,"248,824"
49413,"Fisher, TX",2014,"230,572"
49414,"Fisher, TX",2015,"168,982"
49415,"Fisher, TX",2016,"160,518"
49416,"Fisher, TX",2017,"171,850"
49417,"Fisher, TX",2018,"243,910"
49418,"Fisher, TX",2019,"202,277"
49419,"Floyd, TX",2001,"169,984"
49420,"Floyd, TX",2002,"173,479"
49421,"Floyd, TX",2003,"183,073"
49422,"Floyd, TX",2004,"230,170"
49423,"Floyd, TX",2005,"237,370"
49424,"Floyd, TX",2006,"222,477"
49425,"Floyd, TX",2007,"299,916"
49426,"Floyd, TX",2008,"191,491"
49427,"Floyd, TX",2009,"207,523"
49428,"Floyd, TX",2010,"321,143"
49429,"Floyd, TX",2011,"229,298"
49430,"Floyd, TX",2012,"191,644"
49431,"Floyd, TX",2013,"233,726"
49432,"Floyd, TX",2014,"158,795"
49433,"Floyd, TX",2015,"186,391"
49434,"Floyd, TX",2016,"235,225"
49435,"Floyd, TX",2017,"335,995"
49436,"Floyd, TX",2018,"363,749"
49437,"Floyd, TX",2019,"406,503"
49438,"Foard, TX",2001,"33,092"
49439,"Foard, TX",2002,"29,038"
49440,"Foard, TX",2003,"40,084"
49441,"Foard, TX",2004,"39,219"
49442,"Foard, TX",2005,"37,542"
49443,"Foard, TX",2006,"35,850"
49444,"Foard, TX",2007,"52,798"
49445,"Foard, TX",2008,"45,011"
49446,"Foard, TX",2009,"36,826"
49447,"Foard, TX",2010,"34,335"
49448,"Foard, TX",2011,"36,098"
49449,"Foard, TX",2012,"42,626"
49450,"Foard, TX",2013,"47,997"
49451,"Foard, TX",2014,"46,798"
49452,"Foard, TX",2015,"31,909"
49453,"Foard, TX",2016,"27,959"
49454,"Foard, TX",2017,"31,185"
49455,"Foard, TX",2018,"43,489"
49456,"Foard, TX",2019,"52,048"
49457,"Fort Bend, TX",2001,"9,035,298"
49458,"Fort Bend, TX",2002,"9,579,865"
49459,"Fort Bend, TX",2003,"10,063,707"
49460,"Fort Bend, TX",2004,"10,875,564"
49461,"Fort Bend, TX",2005,"12,417,853"
49462,"Fort Bend, TX",2006,"14,073,397"
49463,"Fort Bend, TX",2007,"15,522,875"
49464,"Fort Bend, TX",2008,"16,360,307"
49465,"Fort Bend, TX",2009,"15,878,221"
49466,"Fort Bend, TX",2010,"16,551,298"
49467,"Fort Bend, TX",2011,"17,315,058"
49468,"Fort Bend, TX",2012,"18,719,208"
49469,"Fort Bend, TX",2013,"21,701,253"
49470,"Fort Bend, TX",2014,"24,298,887"
49471,"Fort Bend, TX",2015,"27,727,777"
49472,"Fort Bend, TX",2016,"22,798,881"
49473,"Fort Bend, TX",2017,"24,100,580"
49474,"Fort Bend, TX",2018,"26,013,392"
49475,"Fort Bend, TX",2019,"26,816,286"
49476,"Franklin, TX",2001,"215,941"
49477,"Franklin, TX",2002,"230,373"
49478,"Franklin, TX",2003,"241,340"
49479,"Franklin, TX",2004,"257,999"
49480,"Franklin, TX",2005,"269,050"
49481,"Franklin, TX",2006,"276,954"
49482,"Franklin, TX",2007,"288,991"
49483,"Franklin, TX",2008,"308,622"
49484,"Franklin, TX",2009,"262,648"
49485,"Franklin, TX",2010,"283,241"
49486,"Franklin, TX",2011,"278,684"
49487,"Franklin, TX",2012,"330,685"
49488,"Franklin, TX",2013,"365,780"
49489,"Franklin, TX",2014,"389,470"
49490,"Franklin, TX",2015,"378,608"
49491,"Franklin, TX",2016,"353,881"
49492,"Franklin, TX",2017,"392,330"
49493,"Franklin, TX",2018,"411,407"
49494,"Franklin, TX",2019,"391,169"
49495,"Freestone, TX",2001,"1,416,404"
49496,"Freestone, TX",2002,"1,511,900"
49497,"Freestone, TX",2003,"2,351,592"
49498,"Freestone, TX",2004,"2,633,690"
49499,"Freestone, TX",2005,"3,295,951"
49500,"Freestone, TX",2006,"3,375,653"
49501,"Freestone, TX",2007,"3,578,552"
49502,"Freestone, TX",2008,"4,215,547"
49503,"Freestone, TX",2009,"2,779,055"
49504,"Freestone, TX",2010,"2,795,652"
49505,"Freestone, TX",2011,"2,490,694"
49506,"Freestone, TX",2012,"1,974,888"
49507,"Freestone, TX",2013,"1,993,559"
49508,"Freestone, TX",2014,"2,040,669"
49509,"Freestone, TX",2015,"1,589,853"
49510,"Freestone, TX",2016,"1,322,717"
49511,"Freestone, TX",2017,"1,439,425"
49512,"Freestone, TX",2018,"1,117,117"
49513,"Freestone, TX",2019,"1,100,041"
49514,"Frio, TX",2001,"250,475"
49515,"Frio, TX",2002,"282,066"
49516,"Frio, TX",2003,"284,938"
49517,"Frio, TX",2004,"284,283"
49518,"Frio, TX",2005,"299,703"
49519,"Frio, TX",2006,"352,637"
49520,"Frio, TX",2007,"415,769"
49521,"Frio, TX",2008,"473,903"
49522,"Frio, TX",2009,"413,865"
49523,"Frio, TX",2010,"489,676"
49524,"Frio, TX",2011,"787,692"
49525,"Frio, TX",2012,"1,119,428"
49526,"Frio, TX",2013,"1,357,750"
49527,"Frio, TX",2014,"1,641,690"
49528,"Frio, TX",2015,"1,245,322"
49529,"Frio, TX",2016,"972,644"
49530,"Frio, TX",2017,"1,134,478"
49531,"Frio, TX",2018,"1,337,418"
49532,"Frio, TX",2019,"1,214,753"
49533,"Gaines, TX",2001,"1,346,665"
49534,"Gaines, TX",2002,"1,482,539"
49535,"Gaines, TX",2003,"1,714,058"
49536,"Gaines, TX",2004,"2,033,950"
49537,"Gaines, TX",2005,"2,447,006"
49538,"Gaines, TX",2006,"2,884,103"
49539,"Gaines, TX",2007,"3,259,884"
49540,"Gaines, TX",2008,"3,928,171"
49541,"Gaines, TX",2009,"2,626,901"
49542,"Gaines, TX",2010,"3,215,277"
49543,"Gaines, TX",2011,"3,591,178"
49544,"Gaines, TX",2012,"3,678,016"
49545,"Gaines, TX",2013,"3,655,943"
49546,"Gaines, TX",2014,"3,071,114"
49547,"Gaines, TX",2015,"1,824,393"
49548,"Gaines, TX",2016,"1,601,781"
49549,"Gaines, TX",2017,"2,096,719"
49550,"Gaines, TX",2018,"2,277,660"
49551,"Gaines, TX",2019,"2,079,016"
49552,"Galveston, TX",2001,"7,956,841"
49553,"Galveston, TX",2002,"7,491,599"
49554,"Galveston, TX",2003,"8,228,574"
49555,"Galveston, TX",2004,"10,062,558"
49556,"Galveston, TX",2005,"9,931,279"
49557,"Galveston, TX",2006,"10,693,137"
49558,"Galveston, TX",2007,"13,096,422"
49559,"Galveston, TX",2008,"11,717,860"
49560,"Galveston, TX",2009,"11,317,669"
49561,"Galveston, TX",2010,"12,393,033"
49562,"Galveston, TX",2011,"14,017,221"
49563,"Galveston, TX",2012,"13,708,486"
49564,"Galveston, TX",2013,"13,727,480"
49565,"Galveston, TX",2014,"12,181,589"
49566,"Galveston, TX",2015,"13,280,190"
49567,"Galveston, TX",2016,"13,299,810"
49568,"Galveston, TX",2017,"15,084,372"
49569,"Galveston, TX",2018,"16,627,092"
49570,"Galveston, TX",2019,"16,361,424"
49571,"Garza, TX",2001,"214,080"
49572,"Garza, TX",2002,"228,852"
49573,"Garza, TX",2003,"249,051"
49574,"Garza, TX",2004,"290,890"
49575,"Garza, TX",2005,"344,825"
49576,"Garza, TX",2006,"423,493"
49577,"Garza, TX",2007,"491,655"
49578,"Garza, TX",2008,"586,932"
49579,"Garza, TX",2009,"411,362"
49580,"Garza, TX",2010,"461,230"
49581,"Garza, TX",2011,"509,124"
49582,"Garza, TX",2012,"517,774"
49583,"Garza, TX",2013,"492,492"
49584,"Garza, TX",2014,"429,116"
49585,"Garza, TX",2015,"265,476"
49586,"Garza, TX",2016,"247,801"
49587,"Garza, TX",2017,"255,256"
49588,"Garza, TX",2018,"275,151"
49589,"Garza, TX",2019,"261,200"
49590,"Gillespie, TX",2001,"403,690"
49591,"Gillespie, TX",2002,"440,793"
49592,"Gillespie, TX",2003,"469,245"
49593,"Gillespie, TX",2004,"505,311"
49594,"Gillespie, TX",2005,"548,522"
49595,"Gillespie, TX",2006,"608,013"
49596,"Gillespie, TX",2007,"658,039"
49597,"Gillespie, TX",2008,"665,236"
49598,"Gillespie, TX",2009,"681,226"
49599,"Gillespie, TX",2010,"695,684"
49600,"Gillespie, TX",2011,"714,318"
49601,"Gillespie, TX",2012,"767,254"
49602,"Gillespie, TX",2013,"780,309"
49603,"Gillespie, TX",2014,"836,109"
49604,"Gillespie, TX",2015,"883,899"
49605,"Gillespie, TX",2016,"926,963"
49606,"Gillespie, TX",2017,"948,735"
49607,"Gillespie, TX",2018,"1,008,977"
49608,"Gillespie, TX",2019,"1,072,721"
49609,"Glasscock, TX",2001,"206,717"
49610,"Glasscock, TX",2002,"209,501"
49611,"Glasscock, TX",2003,"264,313"
49612,"Glasscock, TX",2004,"290,603"
49613,"Glasscock, TX",2005,"383,892"
49614,"Glasscock, TX",2006,"414,820"
49615,"Glasscock, TX",2007,"568,582"
